Vintage,State,Weather_Year,WACC_Pct,Status,Solve_Time_Sec,Optimality_Gap_Pct,N_Variables,N_Constraints,Solar_GW,Wind_GW,BESS_Power_GW,BESS_Energy_GWh,Landed_LCOE_INR_kWh,Achieved_RPO_Pct,Grid_Share_Pct,Curtailment_GWh,Total_Cost_Billion_INR,BESS_Replace_Years,Throughput_Penalty_INR_MWh
2029-30,RJ,2022,10.0,Optimal,13.92140793800354,0.0,70085,70084,3.3117294353065105,0.3272136960814884,2.0,8.0,4.919586122900557,97.0574492673168,7.187515364043002,0.0,32.22781512423172,7,400.0
2029-30,RJ,2022,10.0,Optimal,17.783199071884155,0.0,70085,70084,3.305028587525108,0.3386019793708847,2.0,8.0,5.0769950019350505,97.14591349974448,7.08089754807323,0.0,33.258988098076365,7,800.0
2029-30,RJ,2022,10.0,Optimal,36.78975009918213,0.0,70085,70084,3.3134286032493665,0.30471572965142946,2.0,8.0,4.696613830539038,96.83020603581832,7.435842475526506,0.0,30.76714147475479,10,0.0
2029-30,RJ,2022,10.0,Optimal,33.16467070579529,0.0,70085,70084,3.3117294353065105,0.3272136960814884,2.0,8.0,4.855073667407763,97.0574492673168,7.187515364043002,0.0,31.80519918929486,10,400.0
2029-30,RJ,2022,10.0,Optimal,18.967671394348145,0.0,70085,70084,3.305028587525108,0.3386019793708847,2.0,8.0,5.012482546442255,97.14591349974448,7.08089754807323,0.0,32.8363721631395,10,800.0
2029-30,RJ,2022,10.0,Optimal,15.696705341339111,0.0,70085,70084,3.3134286032493665,0.30471572965142946,2.0,8.0,4.648144667884797,96.83020603581832,7.435842475526506,0.0,30.449623867739874,13,0.0
2029-30,RJ,2022,10.0,Optimal,19.007230281829834,0.0,70085,70084,3.3117294353065105,0.3272136960814884,2.0,8.0,4.806604504753521,97.0574492673168,7.187515364043002,0.0,31.487681582279937,13,400.0
2029-30,RJ,2022,10.0,Optimal,26.71427607536316,0.0,70085,70084,3.305028587525108,0.3386019793708847,2.0,8.0,4.964013383788014,97.14591349974448,7.08089754807323,0.0,32.51885455612457,13,800.0
2029-30,RJ,2022,10.0,Optimal,25.961035013198853,0.0,70085,70084,3.516082663916527,0.266467922106611,1.680190236598252,10.081141419589512,4.499727187487617,101.89337056212213,3.7698647795591125,0.0,29.47735282705638,7,0.0
2029-30,RJ,2022,10.0,Optimal,26.711009979248047,0.0,70085,70084,3.4657803402274343,0.27391837325619117,1.6492746427716136,9.895647856629681,4.6782581561744765,101.2985875655235,4.232168958234011,0.0,30.646894920446503,7,400.0
2029-30,RJ,2022,10.0,Optimal,24.836291551589966,0.0,70085,70084,3.4752321295784703,0.27389539323991136,1.6406180333853013,9.84370820031181,4.855397222557844,101.2395329105592,4.279898872796779,0.0,31.80731877319863,7,800.0
2029-30,RJ,2022,10.0,Optimal,27.074246168136597,0.0,70085,70084,3.5471486654449516,0.25992587595901456,1.719671872787092,10.318031236722552,4.417586563018423,102.44919711786584,3.3426848548195185,0.0,28.939256167408647,10,0.0
2029-30,RJ,2022,10.0,Optimal,33.37316155433655,0.0,70085,70084,3.4859829986399937,0.26976547104405263,1.6738839808773491,10.043303885264095,4.597794940965396,101.68085926073056,3.9334399527025923,0.0,30.11978683466903,10,400.0
2029-30,RJ,2022,10.0,Optimal,46.168588638305664,0.0,70085,70084,3.457671492967794,0.2739380881942961,1.6567012919163364,9.940207751498018,4.775667629560069,101.34593069769689,4.194153354127184,0.0,31.28501658783765,10,800.0
2029-30,RJ,2022,10.0,Optimal,66.92881798744202,0.0,70085,70084,3.5435924236027603,0.2585139939937515,1.7335274539993764,10.401164723996258,4.354787998440005,102.56475105973091,3.2552937779484834,0.0,28.527867794740597,13,0.0
2029-30,RJ,2022,10.0,Optimal,28.18391227722168,0.0,70085,70084,3.5011066106991575,0.2657498057643596,1.7018330491543276,10.210998294925966,4.536478915014324,102.04834189954077,3.6490927974453866,0.0,29.718110453945634,13,400.0
2029-30,RJ,2022,10.0,Optimal,30.242815256118774,0.0,70085,70084,3.4512951852685094,0.27391978662626065,1.6628962906634563,9.977377743980739,4.715323272767374,101.38324285988548,4.164582304989922,0.0,30.889705534037244,13,800.0
2029-30,RJ,2022,10.0,Optimal,37.54154920578003,0.0,70085,70084,3.8257650776751206,0.28587011529005635,1.3837782072584133,11.070225658067306,4.706678977973106,101.95563300648934,3.73829830892517,0.0,30.833077450383584,7,0.0
2029-30,RJ,2022,10.0,Optimal,27.870264053344727,0.0,70085,70084,3.7654422713162043,0.30354274016277605,1.3531721351548927,10.825377081239141,4.8824116514019975,101.33069011401345,4.183678007952001,0.0,31.984288135402373,7,400.0
2029-30,RJ,2022,10.0,Optimal,28.595144748687744,0.0,70085,70084,3.6810122477179705,0.33230822674684657,1.3177295067812715,10.541836054250172,5.052006714865003,100.56282370596605,4.717417274946012,0.0,33.095291828543445,7,800.0
2029-30,RJ,2022,10.0,Optimal,33.96394610404968,0.0,70085,70084,3.794895190825206,0.28694716771831225,1.3959321379145593,11.167457103316474,4.617087902010352,101.95818087410358,3.7359127615264063,0.0,30.246173479037655,10,0.0
2029-30,RJ,2022,10.0,Optimal,45.79701781272888,0.0,70085,70084,3.7942844334876344,0.28742021556328345,1.3943306242302356,11.154644993841885,4.793761635186132,101.93702961256395,3.7510740598839796,0.0,31.40354897117354,10,400.0
2029-30,RJ,2022,10.0,Optimal,45.64386177062988,0.0,70085,70084,3.6794074091270055,0.32534669858759824,1.3353992010121556,10.683193608097245,4.966853989327993,100.75736280082886,4.581987615302227,0.0,32.53746313576854,10,800.0
2029-30,RJ,2022,10.0,Optimal,40.63601779937744,0.0,70085,70084,3.785818918931743,0.28733162645696103,1.399561403539308,11.196491228314464,4.549269623487029,101.95917632719316,3.7348212159704692,0.0,29.80190136189365,13,0.0
2029-30,RJ,2022,10.0,Optimal,40.26083278656006,0.0,70085,70084,3.7690768561823615,0.2890389106176248,1.4023543790945148,11.218835032756118,4.72591999512544,101.91550028203386,3.7655284678486,0.0,30.959123814467148,13,400.0
2029-30,RJ,2022,10.0,Optimal,48.79801392555237,0.0,70085,70084,3.6980890747928172,0.30720056203620016,1.378154261590864,11.025234092726912,4.9012620304160315,101.32517314309426,4.18310639294691,0.0,32.107775460292984,13,800.0
2029-30,GJ,2022,10.0,Optimal,11.686904430389404,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.569205082771923,80.40422944147454,9.01254168939464,0.0,69.23801696083224,7,0.0
2029-30,GJ,2022,10.0,Optimal,10.965430736541748,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.648498990191573,80.40422944147454,9.01254168939464,0.0,69.75746500482578,7,400.0
2029-30,GJ,2022,10.0,Optimal,9.001238107681274,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.727792897611208,80.40422944147454,9.01254168939464,0.0,70.27691304881921,7,800.0
2029-30,GJ,2022,10.0,Optimal,11.27860164642334,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.536948855025525,80.40422944147456,9.01254168939464,0.0,69.02670899336381,10,0.0
2029-30,GJ,2022,10.0,Optimal,11.94195818901062,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.616242762445175,80.40422944147454,9.01254168939464,0.0,69.54615703735735,10,400.0
2029-30,GJ,2022,10.0,Optimal,11.420406103134155,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.695536669864815,80.40422944147454,9.01254168939464,0.0,70.06560508135081,10,800.0
2029-30,GJ,2022,10.0,Optimal,10.428195238113403,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.512714273698407,80.40422944147454,9.01254168939464,0.0,68.86795018985637,13,0.0
2029-30,GJ,2022,10.0,Optimal,20.384676456451416,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.592008181118052,80.40422944147454,9.01254168939464,0.0,69.38739823384986,13,400.0
2029-30,GJ,2022,10.0,Optimal,21.55133581161499,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.671302088537695,80.40422944147454,9.01254168939464,0.0,69.90684627784336,13,800.0
2029-30,GJ,2022,10.0,Optimal,26.606414079666138,0.0,70085,70084,3.4167890788391873,0.283067627051104,2.0,8.0,5.156504927533205,95.57746963677639,8.052475018891208,0.0,33.77985125987583,7,0.0
2029-30,GJ,2022,10.0,Optimal,21.323267459869385,0.0,70085,70084,3.4167890788391873,0.283067627051104,2.0,8.0,5.316196772635931,95.57746963677639,8.052475018891208,0.0,34.82597976179618,7,400.0
2029-30,GJ,2022,10.0,Optimal,23.36606454849243,0.0,70085,70084,3.4028143119976013,0.28452643394177063,2.0,8.0,5.475857621189162,95.55738380691885,8.057141286590298,0.0,35.87190520780051,7,800.0
2029-30,GJ,2022,10.0,Optimal,21.289665460586548,0.0,70085,70084,3.4167890788391873,0.283067627051104,2.0,8.0,5.09199247204041,95.57746963677639,8.052475018891208,0.0,33.35723532493896,10,0.0
2029-30,GJ,2022,10.0,Optimal,22.554813861846924,0.0,70085,70084,3.4167890788391873,0.283067627051104,2.0,8.0,5.251684317143137,95.57746963677639,8.052475018891208,0.0,34.40336382685931,10,400.0
2029-30,GJ,2022,10.0,Optimal,16.48047161102295,0.0,70085,70084,3.4028143119976013,0.28452643394177063,2.0,8.0,5.411345165696365,95.55738380691886,8.057141286590298,0.0,35.44928927286363,10,800.0
2029-30,GJ,2022,10.0,Optimal,17.352662324905396,0.0,70085,70084,3.4167890788391873,0.283067627051104,2.0,8.0,5.043523309386169,95.57746963677639,8.052475018891208,0.0,33.03971771792404,13,0.0
2029-30,GJ,2022,10.0,Optimal,15.754332304000854,0.0,70085,70084,3.4167890788391873,0.283067627051104,2.0,8.0,5.203215154488897,95.57746963677639,8.052475018891208,0.0,34.08584621984441,13,400.0
2029-30,GJ,2022,10.0,Optimal,22.303818941116333,0.0,70085,70084,3.4028143119976013,0.28452643394177063,2.0,8.0,5.362876003042123,95.55738380691885,8.057141286590298,0.0,35.1317716658487,13,800.0
2029-30,GJ,2022,10.0,Optimal,28.877986431121826,0.0,70085,70084,3.770894652277924,0.12590183447780498,1.7565183506966084,10.53911010417965,4.746798130937259,102.1600476591255,3.5992370689898983,0.0,31.095894811919514,7,0.0
2029-30,GJ,2022,10.0,Optimal,27.66364860534668,0.0,70085,70084,3.7369499586828003,0.13661289110698782,1.736100321856719,10.416601931140315,4.940327804705032,101.85708394803419,3.811113331165002,0.0,32.36369222239829,7,400.0
2029-30,GJ,2022,10.0,Optimal,32.88213133811951,0.0,70085,70084,3.7031008393073077,0.14976864782314758,1.7086184560540822,10.251710736324494,5.132250773864767,101.4517376238473,4.100120058438613,0.0,33.620964239526174,7,800.0
2029-30,GJ,2022,10.0,Optimal,34.602317810058594,0.0,70085,70084,3.763580533974126,0.12266168375639665,1.7680832683286118,10.608499609971672,4.661527561183848,102.22111208751005,3.559228264146224,0.0,30.537294131110496,10,0.0
2029-30,GJ,2022,10.0,Optimal,28.301156520843506,0.0,70085,70084,3.737719674239177,0.13208402953532875,1.7497407594660188,10.498444556796112,4.855998694684914,101.98068243728417,3.7243663979481365,0.0,31.811258968985296,10,400.0
2029-30,GJ,2022,10.0,Optimal,43.26442742347717,0.0,70085,70084,3.721502016855753,0.1411433862097933,1.7336064228737114,10.401638537242269,5.048988819104036,101.79167736203176,3.8501062685295886,0.0,33.075521834845006,10,800.0
2029-30,GJ,2022,10.0,Optimal,23.105124950408936,0.0,70085,70084,3.7600579687089413,0.12278065976896087,1.7736530684676215,10.64191841080573,4.597153190286993,102.26211201480699,3.526704706476217,0.0,30.115582777314867,13,0.0
2029-30,GJ,2022,10.0,Optimal,25.120800733566284,0.0,70085,70084,3.7408945350846015,0.12769587101894406,1.764827964152128,10.588967784912768,4.792098948952221,102.12341170762882,3.622708547028282,0.0,31.392656846670086,13,400.0
2029-30,GJ,2022,10.0,Optimal,32.815173625946045,0.0,70085,70084,3.699049513795312,0.14644035367238128,1.7448629244610663,10.469177546766398,4.985749116966369,101.86952184889073,3.7702065095969615,0.0,32.66124360531733,13,800.0
2029-30,GJ,2022,10.0,Optimal,27.74625873565674,0.0,70085,70084,4.055288635700909,0.1723706127257251,1.379112436927311,11.032899495418487,4.947643855751995,101.59064727787197,3.9894388543964663,0.0,32.41161908752286,7,0.0
2029-30,GJ,2022,10.0,Optimal,29.489631414413452,0.0,70085,70084,4.043017291904093,0.1780879098980181,1.368422386565018,10.947379092520144,5.134408725542059,101.44925495040513,4.083016589503355,0.0,33.63510080832799,7,400.0
2029-30,GJ,2022,10.0,Optimal,46.28971290588379,0.0,70085,70084,4.0514369682898685,0.18545604867116008,1.3505764450491828,10.804611560393463,5.320651859266645,101.30681008186264,4.172689616064411,0.0,34.85516467790705,7,800.0
2029-30,GJ,2022,10.0,Optimal,25.451542615890503,0.0,70085,70084,4.031196737235036,0.16652557540942695,1.3944942707345693,11.155954165876555,4.858084768954537,101.59582115695451,4.0070606595944165,0.0,31.82492467463966,10,0.0
2029-30,GJ,2022,10.0,Optimal,28.184134006500244,0.0,70085,70084,4.023787228023094,0.17194647105677954,1.38534775642634,11.08278205141072,5.045939499334478,101.50308666094337,4.062550347771893,0.0,33.05554598498022,10,400.0
2029-30,GJ,2022,10.0,Optimal,39.69964337348938,0.0,70085,70084,4.03485472618771,0.17792753877781048,1.3701506203781006,10.961204963024805,5.232763102941935,101.42802927069896,4.100710678649663,0.0,34.27941246632438,10,800.0
2029-30,GJ,2022,10.0,Optimal,33.77163362503052,0.0,70085,70084,4.022213164477931,0.16725380414243973,1.3973925429217762,11.17914034337421,4.790385727695141,101.59507078367002,4.0061033684541885,0.0,31.381433671272656,13,0.0
2029-30,GJ,2022,10.0,Optimal,25.921695232391357,0.0,70085,70084,4.014938800516761,0.16967603780395685,1.3931357133027478,11.145085706421982,4.978559257298059,101.5318216723293,4.048214038539507,0.0,32.614143409819,13,400.0
2029-30,GJ,2022,10.0,Optimal,26.630954027175903,0.0,70085,70084,4.0037317112788315,0.17607197775181607,1.3799378069777812,11.03950245582225,5.166125982308522,101.37287887826957,4.152176844143587,0.0,33.84287802002454,13,800.0
2029-30,TN,2022,10.0,Optimal,9.418487310409546,0.0,70085,70084,3.2636240718843728,0.6269098445595856,2.0,4.0,12.423820940202289,77.34399245993275,10.155898857120603,0.0,71.34356414471202,7,0.0
2029-30,TN,2022,10.0,Optimal,12.826157569885254,0.0,70085,70084,3.2636240718843728,0.6283710122694981,2.0,4.0,12.512719181452656,77.35193841940867,10.150509144687131,0.0,71.85406066647647,7,400.0
2029-30,TN,2022,10.0,Optimal,10.951168537139893,0.0,70085,70084,3.2636240718843728,0.6283710122694981,2.0,4.0,12.601602155930824,77.35193841940867,10.150509144687131,0.0,72.36446951908125,7,800.0
2029-30,TN,2022,10.0,Optimal,11.503763198852539,0.0,70085,70084,3.2636240718843728,0.6269098445595856,2.0,4.0,12.387023614717666,77.34399245993275,10.155898857120603,0.0,71.13225617724358,10,0.0
2029-30,TN,2022,10.0,Optimal,12.211283206939697,0.0,70085,70084,3.2636240718843728,0.6283710122694981,2.0,4.0,12.475921855968041,77.35193841940867,10.150509144687131,0.0,71.64275269900807,10,400.0
2029-30,TN,2022,10.0,Optimal,15.03542160987854,0.0,70085,70084,3.2636240718843728,0.6283710122694981,2.0,4.0,12.564804830446198,77.35193841940867,10.150509144687131,0.0,72.1531615516128,10,800.0
2029-30,TN,2022,10.0,Optimal,15.73939824104309,0.0,70085,70084,3.2636240718843728,0.6269098445595856,2.0,4.0,12.359377239447475,77.34399245993275,10.155898857120603,0.0,70.9734973737361,13,0.0
2029-30,TN,2022,10.0,Optimal,9.754397630691528,0.0,70085,70084,3.2636240718843728,0.6283710122694981,2.0,4.0,12.448275480697852,77.35193841940867,10.150509144687131,0.0,71.4839938955006,13,400.0
2029-30,TN,2022,10.0,Optimal,9.181153297424316,0.0,70085,70084,3.2636240718843728,0.6283710122694981,2.0,4.0,12.537158455176014,77.35193841940867,10.150509144687131,0.0,71.99440274810536,13,800.0
2029-30,TN,2022,10.0,Optimal,17.41453981399536,0.0,70085,70084,3.9175722543352602,0.14193091120422074,2.0,8.0,5.915256200610247,95.93932981034087,8.331331397122247,0.0,33.968250364510745,7,0.0
2029-30,TN,2022,10.0,Optimal,17.386285066604614,0.0,70085,70084,3.8819493177387914,0.1443434016141777,2.0,8.0,6.098469238469426,95.87862898339424,8.34737665792729,0.0,35.02034787795423,7,400.0
2029-30,TN,2022,10.0,Optimal,18.732787370681763,0.0,70085,70084,3.8700523062291965,0.14739420052975924,2.0,8.0,6.281494668949503,95.87912973778649,8.332651910544568,0.0,36.07136805946019,7,800.0
2029-30,TN,2022,10.0,Optimal,22.64415693283081,0.0,70085,70084,3.9175722543352602,0.14193091120422074,2.0,8.0,5.841661549641005,95.93932981034087,8.331331397122247,0.0,33.54563442957388,10,0.0
2029-30,TN,2022,10.0,Optimal,16.405211687088013,0.0,70085,70084,3.8819493177387914,0.1443434016141777,2.0,8.0,6.024874587500186,95.87862898339424,8.34737665792729,0.0,34.59773194301737,10,400.0
2029-30,TN,2022,10.0,Optimal,19.361586570739746,0.0,70085,70084,3.8700523062291965,0.14739420052975924,2.0,8.0,6.207900017980261,95.87912973778649,8.332651910544568,0.0,35.64875212452332,10,800.0
2029-30,TN,2022,10.0,Optimal,16.252268314361572,0.0,70085,70084,3.9175722543352602,0.14193091120422074,2.0,8.0,5.78636879910063,95.93932981034087,8.331331397122247,0.0,33.22811682255897,13,0.0
2029-30,TN,2022,10.0,Optimal,15.025682210922241,0.0,70085,70084,3.8819493177387914,0.1443434016141777,2.0,8.0,5.96958183695981,95.87862898339424,8.34737665792729,0.0,34.28021433600246,13,400.0
2029-30,TN,2022,10.0,Optimal,17.23592233657837,0.0,70085,70084,3.8700523062291965,0.14739420052975924,2.0,8.0,6.152607267439883,95.87912973778649,8.332651910544568,0.0,35.33123451750839,13,800.0
2029-30,TN,2022,10.0,Optimal,19.741077423095703,0.0,70085,70084,3.7865372347446957,0.10067442060046314,1.729113022353635,10.37467813412181,5.554303795144923,101.74848541505432,3.94244431272112,1.0602712541978843,31.895487788774194,7,0.0
2029-30,TN,2022,10.0,Optimal,18.673325061798096,0.0,70085,70084,3.7979976921678196,0.10067442060046314,1.7205150920012064,10.323090552007239,5.761790383635297,101.69250412560311,3.9687696622400335,0.0,33.08697572202587,7,400.0
2029-30,TN,2022,10.0,Optimal,21.99955677986145,0.0,70085,70084,3.783276935879842,0.10067442060046312,1.712136364558746,10.272818187352476,5.969008608034991,101.54832795162892,4.071072802508192,0.0,34.276922579403234,7,800.0
2029-30,TN,2022,10.0,Optimal,20.4885470867157,0.0,70085,70084,3.7992139815007464,0.10067442060046314,1.7521383504096333,10.5128301024578,5.458042805863092,102.01208985965636,3.7566040811779624,1.1259969413391266,31.3427108213246,10,0.0
2029-30,TN,2022,10.0,Optimal,24.15091109275818,0.0,70085,70084,3.7712460450348035,0.10067442060046314,1.7405848667379733,10.44350920042784,5.666228962855421,101.76887568970281,3.9121137760512688,0.0,32.53821601388265,10,400.0
2029-30,TN,2022,10.0,Optimal,24.563316583633423,0.0,70085,70084,3.777576686735628,0.10067442060046314,1.7350439275598981,10.410263565359388,5.873996674888196,101.74578832703929,3.9286308578392077,0.0,33.731318293926385,10,800.0
2029-30,TN,2022,10.0,Optimal,23.06322169303894,0.0,70085,70084,3.8193983343331848,0.10067442060046314,1.7728466606054882,10.63707996363293,5.3848964346902255,102.26409640961016,3.5835729005761574,1.1857507682323483,30.922669124905937,13,0.0
2029-30,TN,2022,10.0,Optimal,22.12938952445984,0.0,70085,70084,3.7675768584310108,0.10067442060046314,1.7594715801132499,10.5568294806795,5.593681615275208,101.91591399431358,3.808562303260437,0.0,32.121614199470685,13,400.0
2029-30,TN,2022,10.0,Optimal,20.254096746444702,0.0,70085,70084,3.7564732373074894,0.10067442060046314,1.7516678076067183,10.51000684564031,5.801735587100158,101.80405817625555,3.8867893909127806,0.0,33.3163603211267,13,800.0
2029-30,TN,2022,10.0,Optimal,26.287877798080444,0.0,70085,70084,4.09724925968965,0.10067442060046317,1.4564273461507815,11.651418769206252,5.750345179180543,101.92575839582298,4.033296829826004,1.5922019334801634,33.02125184512058,7,0.0
2029-30,TN,2022,10.0,Optimal,28.40997815132141,0.0,70085,70084,4.04917522301743,0.10067442060046314,1.4334215611808039,11.467372489446431,5.956503350911884,101.4314334657175,4.353194403912348,0.0,34.20511136947011,7,400.0
2029-30,TN,2022,10.0,Optimal,28.95800757408142,0.0,70085,70084,3.9830478370436073,0.10067442060046314,1.4026789394415773,11.221431515532618,6.160904321294742,100.77756982214392,4.813624123730212,0.0,35.37888019726789,7,800.0
2029-30,TN,2022,10.0,Optimal,29.393415212631226,0.0,70085,70084,4.040400175457772,0.10067442060046314,1.4806725895972228,11.845380716777782,5.642347629248148,101.91458272537868,4.05407950546766,1.739442317335548,32.40107789314892,10,0.0
2029-30,TN,2022,10.0,Optimal,24.2444326877594,0.0,70085,70084,4.009024844024877,0.10067442060046314,1.4758214542984713,11.80657163438777,5.848841624530703,101.68274729490415,4.195321961595933,0.0,33.586865878089,10,400.0
2029-30,TN,2022,10.0,Optimal,36.42354726791382,0.0,70085,70084,3.9898072322893166,0.10067442060046315,1.4658782619864927,11.727026095891942,6.055075472677016,101.49246018355893,4.32646245237626,0.0,34.77115997286511,10,800.0
2029-30,TN,2022,10.0,Optimal,24.791131734848022,0.0,70085,70084,3.9775809426684177,0.10067442060046314,1.4942831775861498,11.954265420689199,5.560214505926664,101.75000482508582,4.182327513887312,1.7946910055875542,31.929429937154122,13,0.0
2029-30,TN,2022,10.0,Optimal,27.440491676330566,0.0,70085,70084,3.9630134904772794,0.10067442060046314,1.4974394018986437,11.97951521518915,5.766739614200049,101.67494720997338,4.213101806442301,0.0,33.11539658787405,13,400.0
2029-30,TN,2022,10.0,Optimal,39.16308665275574,0.0,70085,70084,3.9456024595946553,0.10067442060046314,1.4897634064593976,11.918107251675181,5.973003375242341,101.51555599520054,4.325159397054181,0.0,34.299862456907306,13,800.0
2029-30,KA,2022,10.0,Optimal,9.826857328414917,0.0,70085,70084,2.86966874699952,0.7335129533678756,2.0,4.0,10.688964361534108,81.61433045452608,9.056118357588067,0.0,61.38118202428251,7,0.0
2029-30,KA,2022,10.0,Optimal,11.228910207748413,0.0,70085,70084,2.86966874699952,0.7400725388601036,2.0,4.0,10.778787116426036,81.65813881007577,9.025677007818752,0.0,61.89698754869654,7,400.0
2029-30,KA,2022,10.0,Optimal,10.030455827713013,0.0,70085,70084,2.8676103336921424,0.743079792746114,2.0,4.0,10.868555006742094,81.67445934879328,9.01290966601155,0.0,62.41247801428875,7,800.0
2029-30,KA,2022,10.0,Optimal,9.259017944335938,0.0,70085,70084,2.86966874699952,0.7335129533678756,2.0,4.0,10.652167036049486,81.61433045452608,9.056118357588067,0.0,61.16987405681407,10,0.0
2029-30,KA,2022,10.0,Optimal,10.887209177017212,0.0,70085,70084,2.86966874699952,0.7400725388601036,2.0,4.0,10.741989790941414,81.65813881007577,9.025677007818752,0.0,61.6856795812281,10,400.0
2029-30,KA,2022,10.0,Optimal,10.16036057472229,0.0,70085,70084,2.8676103336921424,0.743079792746114,2.0,4.0,10.831757681257475,81.67445934879328,9.01290966601155,0.0,62.20117004682033,10,800.0
2029-30,KA,2022,10.0,Optimal,9.988818883895874,0.0,70085,70084,2.86966874699952,0.7335129533678756,2.0,4.0,10.624520660779297,81.61433045452608,9.056118357588067,0.0,61.01111525330661,13,0.0
2029-30,KA,2022,10.0,Optimal,10.298724889755249,0.0,70085,70084,2.86966874699952,0.7400725388601036,2.0,4.0,10.714343415671228,81.65813881007577,9.025677007818752,0.0,61.52692077772065,13,400.0
2029-30,KA,2022,10.0,Optimal,12.581850528717041,0.0,70085,70084,2.8676103336921424,0.743079792746114,2.0,4.0,10.804111305987284,81.67445934879328,9.01290966601155,0.0,62.042411243312856,13,800.0
2029-30,KA,2022,10.0,Optimal,16.37709355354309,0.0,70085,70084,3.4877593504968467,0.19989642563356974,2.0,8.0,5.590365390850872,97.13106706645233,7.164630423028627,0.0,32.10257084146717,7,0.0
2029-30,KA,2022,10.0,Optimal,16.873005390167236,0.0,70085,70084,3.487759350496847,0.20212015739610778,2.0,8.0,5.770609330683452,97.15509424843022,7.139655316040745,0.0,33.13761836388678,7,400.0
2029-30,KA,2022,10.0,Optimal,15.708596467971802,0.0,70085,70084,3.487759350496848,0.21592932621207928,2.0,8.0,5.950358088465706,97.2908964355538,6.996389941299936,0.0,34.16982231245414,7,800.0
2029-30,KA,2022,10.0,Optimal,15.290077447891235,0.0,70085,70084,3.4877593504968467,0.19989642563356974,2.0,8.0,5.516770739881631,97.13106706645233,7.164630423028627,0.0,31.67995490653031,10,0.0
2029-30,KA,2022,10.0,Optimal,12.257140874862671,0.0,70085,70084,3.487759350496847,0.20212015739610778,2.0,8.0,5.6970146797142105,97.15509424843022,7.139655316040745,0.0,32.71500242894992,10,400.0
2029-30,KA,2022,10.0,Optimal,12.733340978622437,0.0,70085,70084,3.487759350496848,0.21592932621207928,2.0,8.0,5.876763437496464,97.2908964355538,6.996389941299936,0.0,33.74720637751727,10,800.0
